ID_Transaccion;Monto;Fecha;Banco;Marca;Estado
TRX0035;"""[{account_name"": ""account_deqkssob"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/2GZA0AEQWOA65GWSVX7UR8YF77FFS3PZ"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_aaepel"", ""monto"": 250000, ""vtex_transaction_id"": ""2GZA0AEQWOA65GWSVX7UR8YF77FFS3PZ}]""";01/07/2026 10:00;BANCO_B;"[{financial_entityfinancial_entity"": ""iva"", ""amount"": ""-567.38"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4166.26"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]""";AUTORIZADO
TRX0036;"({account_name"": ""account_fzblaely"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/F8YM6LU62KU5J5C29QVYL3M8IAYTB1YR"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_gdfybl"", ""monto"": ""$175.000,00"", ""vtex_transaction_id"": ""F8YM6LU62KU5J5C29QVYL3M8IAYTB1YR})""";07/07/2026 18:00;BANCO_C;"[{""financial_entity"": ""aumento"", ""amount"": ""-4161.29"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-4832.97"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-1938.98"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}]";AUTORIZADO
TRX0037;"""[{account_name"": ""account_uyhmignq"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/WVBTZ7U4RPHZXFKDRU6SRUQO41J2CDV6"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_ghljka"", ""monto"": ""$250.000,00"", ""vtex_transaction_id"": ""WVBTZ7U4RPHZXFKDRU6SRUQO41J2CDV6}]""";11/07/2026 15:00;BANCO_B;"[{financial_entityfinancial_entity"": ""fuente"", ""amount"": ""-716.49"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-850.37"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1441.62"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]""";AUTORIZADO
TRX0038;"[{account_name""account_gjniwqds"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/ILE7P6AV0OW05D5ED71CPDE5VPC61ZM7"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_ethksz"", ""monto"": 275000, ""vtex_transaction_id"": ""ILE7P6AV0OW05D5ED71CPDE5VPC61ZM7}]""";09/07/2026 1:00;BANCO_A;"[{financial_entityfinancial_entity"": ""cree"", ""amount"": ""-112.76"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-321.23"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-189.41"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]""";AUTORIZADO
TRX0039;"[{account_name""account_krbfwjit"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/5D548VY391694WHUXI1OTUVP360QXYOY"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_frimla"", ""monto"": 180000, ""vtex_transaction_id"": ""5D548VY391694WHUXI1OTUVP360QXYOY}]""";29/07/2026 19:00;BANCO_A;"({""financial_entity"": ""iva"", ""amount"": ""-2646.99"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-2485.71"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2182.14"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-2458.55"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""})""";AUTORIZADO
TRX0040;"[{account_name""account_arglfncs"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/5JXQPXJBFG9M1HA6HZL6Z3PNH8QV9GIR"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_zztsjh"", ""monto"": 165000, ""vtex_transaction_id"": ""5JXQPXJBFG9M1HA6HZL6Z3PNH8QV9GIR}]""";08/07/2026 15:00;BANCO_A;"[{""financial_entity"": ""fuente"", ""amount"": ""-373.54"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-3667.93"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-235.12"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}}]""""";AUTORIZADO
TRX0041;"[{account_name""account_uunryovl"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/LT5RXLWC7U7Q1HE1N7SWSDS29U3PHQNK"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_ebnugv"", ""monto"": ""$195.000,00"", ""vtex_transaction_id"": ""LT5RXLWC7U7Q1HE1N7SWSDS29U3PHQNK}]""";11/07/2026 1:00;BANCO_C;"[{""financial_entity"": ""aumento"", ""amount"": ""-1709.23"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-963.81"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3823.53"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-1016.37"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]";AUTORIZADO
TRX0042;"({account_name"": ""account_pinhngoj"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/H9SWT2A0HSQZ7A6KQKYTOZGUTAOJQFTY"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_jkvmux"", ""monto"": 180000, ""vtex_transaction_id"": ""H9SWT2A0HSQZ7A6KQKYTOZGUTAOJQFTY})""";11/07/2026 10:00;BANCO_B;"[{""financial_entity"": ""aumento"", ""amount"": ""-1960.81"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4849.29"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1658.52"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]";AUTORIZADO
TRX0043;"[{account_name"": ""account_kaxvhwhy"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/XAGOZ8FBYVSMM75JD2UFDZH21LQ4PEAH"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_wfupqy"", ""monto"": 1480000, ""vtex_transaction_id"": ""XAGOZ8FBYVSMM75JD2UFDZH21LQ4PEAH""]";16/07/2026 21:00;BANCO_C;"({""financial_entity"": ""iva"", ""amount"": ""-3432.62"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3204.61"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4849.95"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-1957.26"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""})""";AUTORIZADO
TRX0044;"[{account_name""account_bkjzoeoh"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/XWHI0D0T6OHV49RKVQX7OQ5946HW6LRJ"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_pcszpm"", ""monto"": 195000, ""vtex_transaction_id"": ""XWHI0D0T6OHV49RKVQX7OQ5946HW6LRJ}]""";10/07/2026 7:00;BANCO_C;"[{""financial_entity"": ""iva"", ""amount"": ""-784.39"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-4990.9"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]";AUTORIZADO
TRX0045;"[{account_name""account_spirueyr"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/TYQCSJVA8BG1WNMZ2Q07GRS5T40HZ52N"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_pxsnnc"", ""monto\"": 180000, ""vtex_transaction_id"": ""TYQCSJVA8BG1WNMZ2Q07GRS5T40HZ52N}]""";19/07/2026 1:00;BANCO_C;"({""financial_entity"": ""aumento"", ""amount"": ""-1786.32"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-4961.28"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2687.51"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-2146.9"", ""detail"": ""tax_withholding""}, {""marca\"": ""AMERICAN EAGLE""})""";AUTORIZADO
TRX0046;"[{account_name"": ""account_efqcshsb"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/OIREMEH4IHZBDAC9IUFZ2MLJ3J45MROM"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_dzgrik"", ""monto"": 188000, ""vtex_transaction_id"": ""OIREMEH4IHZBDAC9IUFZ2MLJ3J45MROM""}]""""";04/07/2026 22:00;BANCO_A;"""[{""financial_entity"": ""cree"", ""amount"": ""-1769.38"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-1493.26"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]""";AUTORIZADO
TRX0047;"[{account_name"": ""account_yqxnpkxj"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/NSN0OGIUH2LDAAH75XY7LNMAVCHOPV3K"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_bsmtni"", ""monto"": ""260.000 COP"", ""monto"": 260000, ""vtex_transaction_id"": ""NSN0OGIUH2LDAAH75XY7LNMAVCHOPV3K""}]""""";07/07/2026 5:00;BANCO_C;"{{""financial_entity"": ""fuente"", ""amount"": ""-3421.67"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-2801.18"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3718.4"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]""";AUTORIZADO
TRX0048;"[{account_name""account_tnibfbkf"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/MWWA0TWFAZ35E55L4GKI0VA8IPTZ5GDV"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_qnkgkp"", ""monto\"": 225000, ""vtex_transaction_id"": ""MWWA0TWFAZ35E55L4GKI0VA8IPTZ5GDV}]""";26/07/2026 7:00;BANCO_B;"{{""financial_entity"": ""ica"", ""amount"": ""-1309.8"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2731.74"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1989.63"", ""detail"": ""tax_withholding""}, {""marca\"": ""RIFLE""}]""";AUTORIZADO
TRX0049;"{""account_name"": ""account_mlibykut"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/2Q9YMH2TA1FTFD20HME5UJ0QGQ3X6QLA"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_txlzsq"", ""monto"": 125000, ""vtex_transaction_id"": ""2Q9YMH2TA1FTFD20HME5UJ0QGQ3X6QLA}]""";01/07/2026 7:00;BANCO_A;"[{""financial_entity"": ""cree"", ""amount"": ""-457.32"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-3438.72"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}}]""""";AUTORIZADO
TRX0050;"{""account_name"": ""account_sjytfmyo"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/J7SX8627Z5O4MUA2WNUIYCDDQWKNOIP0"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_cdjhwg"", ""monto\"": 410000, ""vtex_transaction_id"": ""J7SX8627Z5O4MUA2WNUIYCDDQWKNOIP0}]""";24/07/2026 0:00;BANCO_B;"{{""financial_entity"": ""cree"", ""amount"": ""-1103.54"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-4575.48"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-3088.83"", ""detail"": ""tax_withholding""}, {""marca\"": ""AMERICANINO""}]""";AUTORIZADO
TRX0051;"[{account_name"": ""account_yoptbcap"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/U5DQW1QA4KAQYE5BLMOQ1SVM73GJM3QD"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_jwsvpu"", ""monto"": 240000, ""vtex_transaction_id"": ""U5DQW1QA4KAQYE5BLMOQ1SVM73GJM3QD""]";12/07/2026 2:00;BANCO_C;"[{""financial_entity"": ""fuente"", ""amount"": ""-3183.64"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-2935.2"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-1689.78"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3871.02"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}}]""""";AUTORIZADO
TRX0052;"[{account_name"": ""account_irlzgshz"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/TM7DO3IMNY4L5NBLFSRP9Y8K8KK6MWMA"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_yhfgnz"", ""monto"": ""$240.000,00"", ""vtex_transaction_id"": ""TM7DO3IMNY4L5NBLFSRP9Y8K8KK6MWMA""}]""""";21/07/2026 18:00;BANCO_A;"{{""financial_entity"": ""iva"", ""amount"": ""-4701.22"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-4031.96"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3146.82"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}]""";AUTORIZADO
TRX0053;"""[{account_name"": ""account_pcweultq"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/3XTR18419J1B7FX5B4LTUVH6MMUQHZJY"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_ywarqp"", ""monto\"": 180000, ""vtex_transaction_id"": ""3XTR18419J1B7FX5B4LTUVH6MMUQHZJY}]""";18/07/2026 17:00;BANCO_A;"[{""financial_entity"": ""ica"", ""amount"": ""-1996.34"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-3854.31"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-1378.6"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-2141.16"", ""detail"": ""tax_withholding""}, {""marca\"": ""AMERICAN EAGLE""}}]""""";AUTORIZADO
TRX0054;"""[{account_name"": ""account_hdlwekmv"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/S2CE0IDY919THVH8Y180B58LXVZYTJLG"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_wxgrsx"", ""monto"": 210000, ""vtex_transaction_id"": ""S2CE0IDY919THVH8Y180B58LXVZYTJLG}]""";21/07/2026 23:00;BANCO_B;"[{""financial_entity"": ""aumento"", ""amount"": ""-4663.71"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4043.52"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}}]""""";AUTORIZADO
TRX0055;"{""account_name"": ""account_wgjowneh"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/BH3GKXK7AJN7B8QKZPF236LLYPRGQRYN"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_gocisl"", ""monto"": 195000, ""vtex_transaction_id"": ""BH3GKXK7AJN7B8QKZPF236LLYPRGQRYN}]""";24/07/2026 10:00;BANCO_A;"""[{""financial_entity"": ""ica"", ""amount"": ""-4483.17"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-4884.46"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]""";AUTORIZADO
TRX0056;"[{account_name"": ""account_evjpgema"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/EKQ1O5D29PZ62GK5XJYXODATGBJ6N0EA"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_frpeat"", ""monto"": 198000, ""vtex_transaction_id"": ""EKQ1O5D29PZ62GK5XJYXODATGBJ6N0EA""}]""""";06/07/2026 15:00;BANCO_B;"[{financial_entityfinancial_entity"": ""ica"", ""amount"": ""-518.85"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-1001.87"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-2560.67"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-2250.53"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]""";AUTORIZADO
TRX0057;"{""account_name"": ""account_fgitybgu"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/3ER1YP39G4ODGK89CXFYGBR9RVOG58ZT"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_wxrhiw"", ""monto"": ""145.000 COP"", ""monto"": 145000, ""vtex_transaction_id"": ""3ER1YP39G4ODGK89CXFYGBR9RVOG58ZT}]""";10/07/2026 17:00;BANCO_A;"[{""financial_entity"": ""fuente"", ""amount"": ""-147.08"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3591.17"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}}]""""";AUTORIZADO
TRX0058;"{""account_name"": ""account_xkupqoix"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/8HNFY12ZYGRYJEAKSPLSOY90STOYGAQ1"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_dmpynj"", ""monto\"": 95000, ""vtex_transaction_id"": ""8HNFY12ZYGRYJEAKSPLSOY90STOYGAQ1}]""";27/07/2026 0:00;BANCO_C;"[{""financial_entity"": ""aumento"", ""amount"": ""-3262.25"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-445.02"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-893.82"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-1058.13"", ""detail"": ""tax_withholding""}, {""marca\"": ""CHEVIGNON""}}]""""";AUTORIZADO
TRX0059;"{""account_name"": ""account_qywwqpaa"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/YWBF23WZH2X4VC9B5NGK4VSI7RSUVT8R"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_hrmnos"", ""monto"": ""165.000 COP"", ""monto"": 165000, ""vtex_transaction_id"": ""YWBF23WZH2X4VC9B5NGK4VSI7RSUVT8R}]""";06/07/2026 17:00;BANCO_C;"[{""financial_entity"": ""cree"", ""amount"": ""-1291.85"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-4943.42"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-4582.38"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-3492.91"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}}]""""";AUTORIZADO
TRX0060;"[{account_name""account_yccwbymd"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/OKS7I6JBV95X4WE1CX5KLWXRY06MXA64"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_wsuknp"", ""monto"": 410000, ""vtex_transaction_id"": ""OKS7I6JBV95X4WE1CX5KLWXRY06MXA64}]""";13/07/2026 12:00;BANCO_C;"{{""financial_entity"": ""ica"", ""amount"": ""-327.11"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4311.74"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2826.85"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-826.55"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0061;"[{account_name"": ""account_iihmxtvb"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/BDV0Q2MAX30IZJZS8L3Y8FNGRAT69R5O"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_krncot"", ""monto"": 180000, ""vtex_transaction_id"": ""BDV0Q2MAX30IZJZS8L3Y8FNGRAT69R5O""]";16/07/2026 6:00;BANCO_A;"""[{""financial_entity"": ""aumento"", ""amount"": ""-3712.12"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-3428.77"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3502.91"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]""";AUTORIZADO
TRX0062;"[{account_name"": ""account_cfeqswrb"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/CEMB2JS53D6NAAWZIDJ8XJN2CPOL0DNM"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_cmjqgt"", ""monto"": 150000, ""vtex_transaction_id"": ""CEMB2JS53D6NAAWZIDJ8XJN2CPOL0DNM""]";15/07/2026 6:00;BANCO_B;"({""financial_entity"": ""ica"", ""amount"": ""-890.35"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3531.2"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""})""";AUTORIZADO
TRX0063;"""[{account_name"": ""account_eysmjjti"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/GZ20UNA143S6URZ2MS5TN3ZIXKAOI1RQ"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_wymoao"", ""monto"": 155000, ""vtex_transaction_id"": ""GZ20UNA143S6URZ2MS5TN3ZIXKAOI1RQ}]""";28/07/2026 4:00;BANCO_C;"[{financial_entityfinancial_entity"": ""cree"", ""amount"": ""-659.38"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-1220.75"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3143.14"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]""";AUTORIZADO
TRX0064;"{""account_name"": ""account_vtfyzurg"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/6Q9QCGNUT9R57FRT12GLL7P9OPGSSZTY"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_hvdpmf"", ""monto"": ""$125.000,00"", ""vtex_transaction_id"": ""6Q9QCGNUT9R57FRT12GLL7P9OPGSSZTY}]""";11/07/2026 11:00;BANCO_B;"[{financial_entityfinancial_entity"": ""cree"", ""amount"": ""-4038.15"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1783.58"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4528.21"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]""";AUTORIZADO
TRX0065;"[{account_name""account_ayfswrmi"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/A2OYEYPQOMIN9J84BWJPSI6UCKUFADP9"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_ijmjft"", ""monto"": 155000, ""vtex_transaction_id"": ""A2OYEYPQOMIN9J84BWJPSI6UCKUFADP9}]""";22/07/2026 22:00;BANCO_C;"""[{""financial_entity"": ""cree"", ""amount"": ""-3089.0"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-862.1"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2826.78"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}]""";AUTORIZADO
